Date,Type,Category,Product,COGS_Unit,Quantity,Sale_Price,Total_Revenue,Total_Profit
2024-02-23,Sales,Meat,Eggs - Brown (dz),90.0,2,125.0,250.0,70.0
2024-02-23,Sales,Produce,Papaya (1kg),40.0,5,70.0,350.0,150.0
2024-02-23,Sales,Meat,Mutton/Lamb (1kg),750.0,5,950.0,4750.0,1000.0
2024-02-23,Sales,Bakery,Chocolate Cake (500g),350.0,5,550.0,2750.0,1000.0
2024-02-23,Sales,Bakery,Multigrain Bread (400g),55.0,5,75.0,375.0,100.0
2024-02-23,Sales,Dairy,Flavoured Milk (200ml),25.0,1,40.0,40.0,15.0
2024-02-23,Sales,Produce,Cauliflower (Piece),30.0,5,50.0,250.0,100.0
2024-02-23,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2024-02-23,Sales,Dairy,Paneer (200g),75.0,3,110.0,330.0,105.0
2024-02-23,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2024-02-24,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2024-02-24,Sales,Bakery,Garlic Toast (Pack),50.0,4,90.0,360.0,160.0
2024-02-24,Sales,Bakery,Brown Bread (Large),45.0,1,60.0,60.0,15.0
2024-02-24,Sales,Others,Sunflower Oil (1L),115.0,1,155.0,155.0,40.0
2024-02-24,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2024-02-24,Sales,Bakery,Paneer Puff (Piece),18.0,5,35.0,175.0,85.0
2024-02-24,Sales,Others,Toor Dal (1kg),140.0,1,185.0,185.0,45.0
2024-02-24,Sales,Produce,Red Onions (1kg),35.0,3,50.0,150.0,45.0
2024-02-24,Sales,Meat,Chicken Breast (1kg),320.0,3,450.0,1350.0,390.0
2024-02-24,Sales,Meat,Bacon Strips (200g),250.0,5,420.0,2100.0,850.0
2024-02-24,Sales,Bakery,Garlic Toast (Pack),50.0,3,90.0,270.0,120.0
2024-02-24,Sales,Others,Toor Dal (1kg),140.0,3,185.0,555.0,135.0
2024-02-24,Sales,Bakery,Multigrain Bread (400g),55.0,4,75.0,300.0,80.0
2024-02-24,Sales,Dairy,Probiotic Drink (5pk),60.0,3,85.0,255.0,75.0
2024-02-24,Sales,Dairy,Tonned Milk (1L),54.0,2,66.0,132.0,24.0
2024-02-24,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-793.0471061789644
2024-02-24,Sales,Bakery,Multigrain Bread (400g),55.0,2,75.0,150.0,40.0
2024-02-24,Sales,Dairy,Condensed Milk (400g),125.0,4,160.0,640.0,140.0
2024-02-24,Sales,Meat,Mutton/Lamb (1kg),750.0,2,950.0,1900.0,400.0
2024-02-24,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-295.8625211288073
2024-02-24,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-520.380529990311
2024-02-24,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-268.8209945859205
2024-02-24,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-314.1190161622104
2024-02-24,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-384.9119477645337
2024-02-24,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-141.42990771268586
2024-02-24,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-310.927809473386
2024-02-24,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-439.1730266847021
2024-02-24,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-183.5819268951629
2024-02-24,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-457.0820783098654
2024-02-24,Sales,Others,Turmeric Powder (200g),45.0,2,75.0,150.0,60.0
2024-02-24,Sales,Bakery,Milk Bread (Large),35.0,3,45.0,135.0,30.0
2024-02-24,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2024-02-24,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,4,70.0,280.0,100.0
2024-02-24,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,3,70.0,210.0,75.0
2024-02-24,Sales,Dairy,Fresh Cream (250ml),55.0,2,75.0,150.0,40.0
2024-02-24,Sales,Dairy,Full Cream Milk (1L),62.0,5,72.0,360.0,50.0
2024-02-24,Sales,Meat,Eggs - Brown (dz),90.0,1,125.0,125.0,35.0
2024-02-24,Sales,Meat,Tiger Shrimp (500g),400.0,3,650.0,1950.0,750.0
2024-02-24,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2024-02-24,Sales,Meat,Chicken Sausages (250g),110.0,4,180.0,720.0,280.0
2024-02-24,Sales,Bakery,Pav Bun (6pk),25.0,5,40.0,200.0,75.0
2024-02-24,Sales,Produce,Cauliflower (Piece),30.0,2,50.0,100.0,40.0
2024-02-24,Sales,Produce,Bananas (12 units),40.0,2,60.0,120.0,40.0
2024-02-24,Sales,Bakery,Chocolate Cake (500g),350.0,4,550.0,2200.0,800.0
2024-02-24,Sales,Bakery,Milk Bread (Large),35.0,3,45.0,135.0,30.0
2024-02-24,Sales,Others,Sunflower Oil (1L),115.0,4,155.0,620.0,160.0
2024-02-24,Sales,Others,Basmati Rice (5kg),450.0,3,750.0,2250.0,900.0
2024-02-24,Sales,Produce,Potatoes (1kg),25.0,4,40.0,160.0,60.0
2024-02-24,Sales,Dairy,Flavoured Milk (200ml),25.0,1,40.0,40.0,15.0
2024-02-24,Sales,Dairy,Paneer (200g),75.0,4,110.0,440.0,140.0
2024-02-24,Sales,Meat,Chicken Drumsticks (500g),140.0,2,220.0,440.0,160.0
2024-02-24,Sales,Bakery,Garlic Toast (Pack),50.0,4,90.0,360.0,160.0
2024-02-24,Sales,Others,Maggi Noodles (Pack of 12),140.0,3,168.0,504.0,84.0
2024-02-24,Sales,Meat,Pork Sausages (500g),280.0,2,450.0,900.0,340.0
2024-02-24,Sales,Produce,Ginger (100g),15.0,5,30.0,150.0,75.0
2024-02-24,Sales,Bakery,Multigrain Bread (400g),55.0,1,75.0,75.0,20.0
2024-02-24,Sales,Bakery,Garlic Toast (Pack),50.0,2,90.0,180.0,80.0
2024-02-24,Sales,Others,Basmati Rice (5kg),450.0,5,750.0,3750.0,1500.0
2024-02-24,Sales,Bakery,Chocolate Cake (500g),350.0,3,550.0,1650.0,600.0
2024-02-24,Sales,Others,Garam Masala (100g),50.0,5,90.0,450.0,200.0
2024-02-24,Sales,Others,Marie Biscuit (Pack),25.0,3,40.0,120.0,45.0
2024-02-24,Sales,Others,Turmeric Powder (200g),45.0,4,75.0,300.0,120.0
2024-02-24,Sales,Dairy,Skimmed Milk Powder (500g),220.0,2,310.0,620.0,180.0
2024-02-24,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2024-02-24,Sales,Produce,Desi Tomatoes (1kg),30.0,3,50.0,150.0,60.0
2024-02-25,Sales,Produce,Bananas (12 units),40.0,1,60.0,60.0,20.0
2024-02-25,Sales,Meat,Chicken Curry Cut (1kg),180.0,3,260.0,780.0,240.0
2024-02-25,Sales,Dairy,Flavoured Milk (200ml),25.0,4,40.0,160.0,60.0
2024-02-25,Sales,Dairy,Mozzarella Cheese (200g),115.0,2,190.0,380.0,150.0
2024-02-25,Sales,Others,Red Chilli Powder (200g),60.0,4,95.0,380.0,140.0
2024-02-25,Sales,Others,Basmati Rice (5kg),450.0,4,750.0,3000.0,1200.0
2024-02-25,Sales,Bakery,Veg Patty (Piece),15.0,1,30.0,30.0,15.0
2024-02-25,Sales,Others,Dishwash Liquid (500ml),85.0,3,130.0,390.0,135.0
2024-02-25,Sales,Produce,Lady Finger (500g),25.0,3,45.0,135.0,60.0
2024-02-25,Sales,Dairy,Probiotic Drink (5pk),60.0,3,85.0,255.0,75.0
2024-02-25,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2024-02-25,Sales,Others,Dishwash Liquid (500ml),85.0,3,130.0,390.0,135.0
2024-02-25,Sales,Produce,Red Onions (1kg),35.0,5,50.0,250.0,75.0
2024-02-25,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-271.6508582015007
2024-02-25,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2024-02-25,Sales,Dairy,Full Cream Milk (1L),62.0,3,72.0,216.0,30.0
2024-02-25,Sales,Bakery,Cream Roll (Piece),10.0,5,20.0,100.0,50.0
2024-02-25,Sales,Meat,Rohu Fish (1kg),160.0,1,240.0,240.0,80.0
2024-02-25,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-217.07075118301162
2024-02-25,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-366.39508301369614
2024-02-25,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-61.19462558203646
2024-02-25,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-113.15090451699919
2024-02-25,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-314.39231259014934
2024-02-25,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-126.87390586046277
2024-02-25,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-192.27533299511964
2024-02-25,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-797.8801024910081
2024-02-25,Sales,Meat,Chicken Keema (500g),150.0,5,240.0,1200.0,450.0
2024-02-25,Sales,Produce,Coriander Leaves (Bunch),5.0,1,10.0,10.0,5.0
2024-02-25,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,2,25.0,50.0,20.0
2024-02-25,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-446.74083299591285
2024-02-25,Sales,Produce,Pomegranate (1kg),140.0,2,200.0,400.0,120.0
2024-02-25,Sales,Others,Dishwash Liquid (500ml),85.0,2,130.0,260.0,90.0
2024-02-25,Sales,Dairy,Amul Butter (500g),240.0,1,285.0,285.0,45.0
2024-02-25,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2024-02-25,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
2024-02-25,Sales,Produce,Bananas (12 units),40.0,3,60.0,180.0,60.0
2024-02-25,Sales,Dairy,Tonned Milk (1L),54.0,4,66.0,264.0,48.0
2024-02-25,Sales,Produce,Pomegranate (1kg),140.0,2,200.0,400.0,120.0
2024-02-25,Sales,Dairy,Ghee (1L),550.0,4,680.0,2720.0,520.0
2024-02-25,Sales,Meat,Pomfret Fish (Piece),250.0,4,450.0,1800.0,800.0
2024-02-25,Sales,Bakery,Veg Patty (Piece),15.0,4,30.0,120.0,60.0
2024-02-25,Sales,Dairy,Fresh Cream (250ml),55.0,5,75.0,375.0,100.0
2024-02-25,Sales,Dairy,Fresh Cream (250ml),55.0,1,75.0,75.0,20.0
2024-02-25,Sales,Dairy,Skimmed Milk Powder (500g),220.0,4,310.0,1240.0,360.0
2024-02-25,Sales,Others,Garam Masala (100g),50.0,2,90.0,180.0,80.0
2024-02-25,Sales,Dairy,Cheese Slices (10pk),130.0,2,175.0,350.0,90.0
2024-02-25,Sales,Bakery,Garlic Toast (Pack),50.0,1,90.0,90.0,40.0
2024-02-25,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2024-02-25,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2024-02-25,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2024-02-25,Sales,Bakery,Butter Cookies (200g),60.0,5,100.0,500.0,200.0
2024-02-25,Sales,Others,Moong Dal (1kg),110.0,5,150.0,750.0,200.0
2024-02-25,Sales,Dairy,Mozzarella Cheese (200g),115.0,2,190.0,380.0,150.0
2024-02-25,Sales,Others,Dishwash Liquid (500ml),85.0,2,130.0,260.0,90.0
2024-02-25,Sales,Bakery,Garlic Toast (Pack),50.0,2,90.0,180.0,80.0
2024-02-25,Sales,Others,Toor Dal (1kg),140.0,2,185.0,370.0,90.0
2024-02-25,Sales,Others,Instant Coffee (50g),120.0,4,195.0,780.0,300.0
2024-02-25,Sales,Meat,Chicken Breast (1kg),320.0,2,450.0,900.0,260.0
2024-02-25,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2024-02-26,Sales,Others,Toor Dal (1kg),140.0,2,185.0,370.0,90.0
2024-02-26,Sales,Produce,Spinach/Palak (Bunch),15.0,5,25.0,125.0,50.0
2024-02-26,Sales,Dairy,Fresh Cream (250ml),55.0,2,75.0,150.0,40.0
2024-02-26,Sales,Bakery,Fruit Bun (2pk),20.0,1,35.0,35.0,15.0
2024-02-26,Sales,Meat,Mutton/Lamb (1kg),750.0,3,950.0,2850.0,600.0
2024-02-26,Sales,Others,Red Chilli Powder (200g),60.0,4,95.0,380.0,140.0
2024-02-26,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2024-02-26,Sales,Produce,Coriander Leaves (Bunch),5.0,5,10.0,50.0,25.0
2024-02-26,Sales,Others,Toor Dal (1kg),140.0,2,185.0,370.0,90.0
2024-02-26,Sales,Bakery,Garlic Toast (Pack),50.0,3,90.0,270.0,120.0
2024-02-26,Sales,Bakery,Garlic Toast (Pack),50.0,1,90.0,90.0,40.0
2024-02-26,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-583.2441738618821
2024-02-26,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2024-02-26,Sales,Others,Sunflower Oil (1L),115.0,4,155.0,620.0,160.0
2024-02-26,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,2,25.0,50.0,20.0
2024-02-26,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-572.9713389169211
2024-02-26,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-585.7365268746114
2024-02-26,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-463.88080703770083
2024-02-26,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-893.5039558251158
2024-02-26,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-424.4576416131355
2024-02-26,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-466.02139648029873
2024-02-26,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-144.6804972030021
2024-02-26,Sales,Others,Maggi Noodles (Pack of 12),140.0,3,168.0,504.0,84.0
2024-02-26,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-556.364735831378
2024-02-26,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2024-02-26,Sales,Others,Red Chilli Powder (200g),60.0,2,95.0,190.0,70.0
2024-02-26,Sales,Produce,Spinach/Palak (Bunch),15.0,4,25.0,100.0,40.0
2024-02-26,Sales,Others,Dishwash Liquid (500ml),85.0,3,130.0,390.0,135.0
2024-02-26,Sales,Bakery,Chocolate Cake (500g),350.0,4,550.0,2200.0,800.0
2024-02-26,Sales,Others,Salt (1kg),20.0,1,28.0,28.0,8.0
2024-02-26,Sales,Meat,Eggs - White (dz),70.0,1,90.0,90.0,20.0
2024-02-26,Sales,Meat,Chicken Keema (500g),150.0,2,240.0,480.0,180.0
2024-02-26,Sales,Bakery,Brown Bread (Large),45.0,5,60.0,300.0,75.0
2024-02-26,Sales,Meat,Chicken Curry Cut (1kg),180.0,2,260.0,520.0,160.0
2024-02-26,Sales,Others,Maggi Noodles (Pack of 12),140.0,5,168.0,840.0,140.0
2024-02-26,Sales,Produce,Bananas (12 units),40.0,2,60.0,120.0,40.0
2024-02-26,Sales,Meat,Chicken Drumsticks (500g),140.0,4,220.0,880.0,320.0
2024-02-26,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2024-02-26,Sales,Dairy,Curd/Dahi (500g),35.0,5,55.0,275.0,100.0
2024-02-26,Sales,Others,Dishwash Liquid (500ml),85.0,5,130.0,650.0,225.0
2024-02-26,Sales,Meat,Chicken Sausages (250g),110.0,3,180.0,540.0,210.0
2024-02-26,Sales,Bakery,Rusk / Toast (250g),40.0,4,65.0,260.0,100.0
2024-02-26,Sales,Bakery,Fruit Cake Slices (Pack),30.0,3,50.0,150.0,60.0
2024-02-26,Sales,Bakery,Chocolate Cake (500g),350.0,1,550.0,550.0,200.0
2024-02-26,Sales,Produce,Coriander Leaves (Bunch),5.0,2,10.0,20.0,10.0
2024-02-26,Sales,Produce,Papaya (1kg),40.0,1,70.0,70.0,30.0
2024-02-26,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2024-02-26,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2024-02-26,Sales,Meat,Eggs - Brown (dz),90.0,3,125.0,375.0,105.0
2024-02-26,Sales,Bakery,Chocolate Cake (500g),350.0,3,550.0,1650.0,600.0
2024-02-26,Sales,Bakery,Multigrain Bread (400g),55.0,5,75.0,375.0,100.0
2024-02-26,Sales,Bakery,Brown Bread (Large),45.0,1,60.0,60.0,15.0
2024-02-27,Sales,Others,Moong Dal (1kg),110.0,1,150.0,150.0,40.0
2024-02-27,Sales,Bakery,Butter Cookies (200g),60.0,1,100.0,100.0,40.0
2024-02-27,Sales,Produce,Lady Finger (500g),25.0,2,45.0,90.0,40.0
2024-02-27,Sales,Produce,Green Peas (500g),40.0,1,70.0,70.0,30.0
2024-02-27,Sales,Produce,Green Peas (500g),40.0,4,70.0,280.0,120.0
2024-02-27,Sales,Produce,Desi Tomatoes (1kg),30.0,4,50.0,200.0,80.0
2024-02-27,Sales,Bakery,Garlic Toast (Pack),50.0,3,90.0,270.0,120.0
2024-02-27,Sales,Dairy,Amul Butter (500g),240.0,1,285.0,285.0,45.0
2024-02-27,Sales,Others,Toor Dal (1kg),140.0,4,185.0,740.0,180.0
2024-02-27,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2024-02-27,Sales,Dairy,Fresh Cream (250ml),55.0,1,75.0,75.0,20.0
2024-02-27,Sales,Meat,Chicken Drumsticks (500g),140.0,3,220.0,660.0,240.0
2024-02-27,Sales,Produce,Alphonso Mangoes (1kg),350.0,1,500.0,500.0,150.0
2024-02-27,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2024-02-27,Sales,Bakery,Fruit Bun (2pk),20.0,3,35.0,105.0,45.0
2024-02-27,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-211.36079939465387
2024-02-27,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-359.7035980558675
2024-02-27,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-569.6742690812705
2024-02-27,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-210.51644949014454
2024-02-27,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-170.91521548756776
2024-02-27,Expenses,Supplies,Cleaning Agents,0.0,1,0.0,0.0,-462.4553388182149
2024-02-27,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-247.4618812937861
2024-02-27,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-829.5405633243986
2024-02-27,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-412.90502469727545
2024-02-27,Sales,Dairy,Skimmed Milk Powder (500g),220.0,2,310.0,620.0,180.0
2024-02-27,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2024-02-27,Sales,Meat,Mutton/Lamb (1kg),750.0,3,950.0,2850.0,600.0
2024-02-27,Sales,Produce,Coriander Leaves (Bunch),5.0,5,10.0,50.0,25.0
2024-02-27,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,4,70.0,280.0,100.0
2024-02-27,Sales,Meat,Mutton/Lamb (1kg),750.0,1,950.0,950.0,200.0
2024-02-27,Sales,Meat,Eggs - Brown (dz),90.0,2,125.0,250.0,70.0
2024-02-27,Sales,Dairy,Probiotic Drink (5pk),60.0,1,85.0,85.0,25.0
2024-02-27,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
2024-02-27,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,5,70.0,350.0,125.0
2024-02-27,Sales,Meat,Bacon Strips (200g),250.0,2,420.0,840.0,340.0
2024-02-27,Sales,Produce,Green Chillies (100g),10.0,3,20.0,60.0,30.0
2024-02-27,Sales,Dairy,Probiotic Drink (5pk),60.0,1,85.0,85.0,25.0
2024-02-27,Sales,Others,Garam Masala (100g),50.0,1,90.0,90.0,40.0
2024-02-27,Sales,Others,Moong Dal (1kg),110.0,5,150.0,750.0,200.0
2024-02-27,Sales,Bakery,Multigrain Bread (400g),55.0,1,75.0,75.0,20.0
2024-02-27,Sales,Bakery,Pav Bun (6pk),25.0,4,40.0,160.0,60.0
2024-02-27,Sales,Meat,Chicken Breast (1kg),320.0,2,450.0,900.0,260.0
2024-02-27,Sales,Others,Moong Dal (1kg),110.0,5,150.0,750.0,200.0
2024-02-27,Sales,Produce,Pomegranate (1kg),140.0,1,200.0,200.0,60.0
2024-02-27,Sales,Meat,Bacon Strips (200g),250.0,3,420.0,1260.0,510.0
2024-02-27,Sales,Produce,Green Chillies (100g),10.0,4,20.0,80.0,40.0
2024-02-27,Sales,Dairy,Probiotic Drink (5pk),60.0,1,85.0,85.0,25.0
2024-02-27,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2024-02-27,Sales,Produce,Green Chillies (100g),10.0,5,20.0,100.0,50.0
2024-02-27,Sales,Meat,Tiger Shrimp (500g),400.0,5,650.0,3250.0,1250.0
2024-02-28,Sales,Others,Red Chilli Powder (200g),60.0,1,95.0,95.0,35.0
2024-02-28,Sales,Bakery,Chocolate Cake (500g),350.0,1,550.0,550.0,200.0
2024-02-28,Sales,Produce,Alphonso Mangoes (1kg),350.0,5,500.0,2500.0,750.0
2024-02-28,Sales,Others,Moong Dal (1kg),110.0,2,150.0,300.0,80.0
2024-02-28,Sales,Dairy,Condensed Milk (400g),125.0,3,160.0,480.0,105.0
2024-02-28,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2024-02-28,Sales,Others,Garam Masala (100g),50.0,4,90.0,360.0,160.0
2024-02-28,Sales,Bakery,Butter Cookies (200g),60.0,3,100.0,300.0,120.0
2024-02-28,Sales,Bakery,Veg Patty (Piece),15.0,4,30.0,120.0,60.0
2024-02-28,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-578.5576966761979
2024-02-28,Sales,Dairy,Skimmed Milk Powder (500g),220.0,4,310.0,1240.0,360.0
2024-02-28,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-403.6499228526145
2024-02-28,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-581.9239767245972
2024-02-28,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-118.26259064061863
2024-02-28,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-415.97385343851573
2024-02-28,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-309.53352686868664
2024-02-28,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-450.58270220351494
2024-02-28,Sales,Produce,Lemon (4 units),10.0,4,20.0,80.0,40.0
2024-02-28,Sales,Produce,Lady Finger (500g),25.0,4,45.0,180.0,80.0
2024-02-28,Sales,Dairy,Flavoured Milk (200ml),25.0,3,40.0,120.0,45.0
2024-02-28,Sales,Others,Turmeric Powder (200g),45.0,3,75.0,225.0,90.0
2024-02-28,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2024-02-28,Sales,Produce,Pomegranate (1kg),140.0,3,200.0,600.0,180.0
2024-02-28,Sales,Dairy,Fresh Cream (250ml),55.0,3,75.0,225.0,60.0
2024-02-28,Sales,Meat,Chicken Breast (1kg),320.0,2,450.0,900.0,260.0
2024-02-28,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,3,450.0,1350.0,450.0
2024-02-28,Sales,Others,Moong Dal (1kg),110.0,5,150.0,750.0,200.0
2024-02-28,Sales,Meat,Chicken Curry Cut (1kg),180.0,1,260.0,260.0,80.0
2024-02-28,Sales,Others,Salt (1kg),20.0,4,28.0,112.0,32.0
2024-02-28,Sales,Bakery,Veg Patty (Piece),15.0,5,30.0,150.0,75.0
2024-02-28,Sales,Others,Moong Dal (1kg),110.0,3,150.0,450.0,120.0
2024-02-28,Sales,Bakery,Fruit Cake Slices (Pack),30.0,1,50.0,50.0,20.0
2024-02-28,Sales,Dairy,Full Cream Milk (1L),62.0,4,72.0,288.0,40.0
2024-02-28,Sales,Others,Turmeric Powder (200g),45.0,2,75.0,150.0,60.0
2024-02-28,Sales,Bakery,Chocolate Cake (500g),350.0,3,550.0,1650.0,600.0
2024-02-28,Sales,Bakery,Milk Bread (Large),35.0,4,45.0,180.0,40.0
2024-02-28,Sales,Meat,Chicken Drumsticks (500g),140.0,4,220.0,880.0,320.0
2024-02-28,Sales,Produce,Potatoes (1kg),25.0,3,40.0,120.0,45.0
2024-02-28,Sales,Bakery,Paneer Puff (Piece),18.0,2,35.0,70.0,34.0
2024-02-28,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2024-02-28,Sales,Produce,Green Peas (500g),40.0,4,70.0,280.0,120.0
2024-02-29,Sales,Others,Toor Dal (1kg),140.0,5,185.0,925.0,225.0
2024-02-29,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,4,70.0,280.0,100.0
2024-02-29,Sales,Bakery,Veg Patty (Piece),15.0,3,30.0,90.0,45.0
2024-02-29,Sales,Others,Red Chilli Powder (200g),60.0,5,95.0,475.0,175.0
2024-02-29,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2024-02-29,Sales,Meat,Eggs - White (dz),70.0,1,90.0,90.0,20.0
2024-02-29,Sales,Dairy,Condensed Milk (400g),125.0,4,160.0,640.0,140.0
2024-02-29,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,1,70.0,70.0,25.0
2024-02-29,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,4,25.0,100.0,40.0
2024-02-29,Sales,Meat,Chicken Curry Cut (1kg),180.0,5,260.0,1300.0,400.0
2024-02-29,Sales,Dairy,Fresh Cream (250ml),55.0,5,75.0,375.0,100.0
2024-02-29,Sales,Others,Basmati Rice (5kg),450.0,1,750.0,750.0,300.0
2024-02-29,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,2,450.0,900.0,300.0
2024-02-29,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-240.77322540723029
2024-02-29,Sales,Meat,Mutton/Lamb (1kg),750.0,5,950.0,4750.0,1000.0
2024-02-29,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2024-02-29,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-314.1932254245428
2024-02-29,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-227.9307355034175
2024-02-29,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-97.30770683474955
2024-02-29,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-267.98439926890353
2024-02-29,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-597.2647551035019
2024-02-29,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-388.0179607939351
2024-02-29,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-746.1152574692328
2024-02-29,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-796.7090872723628
2024-02-29,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-595.7736559329779
2024-02-29,Sales,Meat,Bacon Strips (200g),250.0,5,420.0,2100.0,850.0
2024-02-29,Sales,Dairy,Cheese Slices (10pk),130.0,2,175.0,350.0,90.0
